time (min),differential refractive index data: differential refractive index  (RIU),Molar Mass  for Peak 1 : Molar Mass  (g/mol)
3.769974080530802,1.195779271306919e-007, 
3.785840747197469,1.181102024429128e-007, 
3.801690747197469,1.182425778231049e-007, 
3.817207413864136,1.183704522964983e-007, 
3.833074080530802,1.178335748717045e-007, 
3.849090747197469,1.137393394098665e-007, 
3.864607413864135,1.153869569689764e-007, 
3.88064074719747,1.161592202158051e-007, 
3.896157413864136,1.160431231338923e-007, 
3.912190747197469,1.159340024575184e-007, 
3.928040747197469,1.160795974926818e-007, 
3.943890747197469,1.156104871440285e-007, 
3.959424080530803,1.15137100933916e-007, 
3.975274080530803,1.139550443571685e-007, 
3.990957413864136,1.099913517823877e-007, 
4.007157413864136,1.115639795160284e-007, 
4.022507413864136,1.116783313937301e-007, 
4.038357413864135,1.117994346316331e-007, 
4.054224080530802,1.108253040378354e-007, 
4.069907413864136,1.097621666479806e-007, 
4.085940747197469,1.101968021211971e-007, 
4.10179074719747,1.097875538153855e-007, 
4.117307413864136,1.09373804602772e-007, 
4.133007413864136,1.066775004891957e-007, 
4.149024080530802,1.071559764261253e-007, 
4.164707413864136,1.068216380686786e-007, 
4.180407413864136,1.06487524756573e-007, 
4.196424080530803,1.022851522728287e-007, 
4.212107413864136,1.004254049400331e-007, 
4.227807413864136,1.007931375996756e-007, 
4.243657413864137,1.006798485181126e-007, 
4.259340747197469,1.005643089831504e-007, 
4.275374080530802,9.961334479965414e-008, 
4.291057413864136,9.9438246175586e-008, 
4.306757413864136,9.926337259685727e-008, 
4.322774080530802,9.791278400374573e-008, 
4.338457413864136,9.393424042832738e-008, 
4.354157413864136,9.415322002536611e-008, 
4.370007413864135,9.423843285370117e-008, 
4.386024080530802,9.432589613543381e-008, 
4.401557413864136,9.277800465193545e-008, 
4.417240747197469,8.922332614803092e-008, 
4.433090747197469,9.117328960349664e-008, 
4.448790747197469,9.177391944449712e-008, 
4.464640747197469,9.17853175008274e-008, 
4.480674080530802,9.179919105589808e-008, 
4.496357413864136,9.106101899065809e-008, 
4.512207413864136,9.032509737881737e-008, 
4.528074080530803,8.83957711007536e-008, 
4.543757413864136,8.339653993706679e-008, 
4.559607413864137,8.259607866428583e-008, 
4.575307413864136,8.428447867262802e-008, 
4.590990747197469,8.497963369569966e-008, 
4.607007413864136,8.388823261702775e-008, 
4.622540747197468,8.279030522349744e-008, 
4.638390747197469,8.246914427757475e-008, 
4.654090747197469,8.175768269152894e-008, 
4.670107413864136,8.105049696694396e-008, 
4.685624080530802,7.919600373111398e-008, 
4.701657413864136,7.697222352489954e-008, 
4.717340747197469,7.708073860214882e-008, 
4.733024080530802,7.718925367939809e-008, 
4.749057413864136,7.554269017426942e-008, 
4.764740747197469,7.496697065783835e-008, 
4.780590747197469,7.774866030990143e-008, 
4.796290747197469,7.679070963798598e-008, 
4.81214074719747,7.583478437413038e-008, 
4.827840747197469,7.338288595502168e-008, 
4.843524080530802,7.199188878070658e-008, 
4.859374080530802,7.12409093766132e-008, 
4.875407413864136,7.049240547126021e-008, 
4.891090747197469,6.860196228028298e-008, 
4.906774080530803,6.698882851212637e-008, 
4.922474080530803,6.720478982952846e-008, 
4.938490747197469,6.714320395673375e-008, 
4.954174080530803,6.70771171771388e-008, 
4.969874080530802,6.292699907075866e-008, 
4.98589074719747,6.315572127783981e-008, 
5.001590747197469,6.317798920275361e-008, 
5.017274080530802,6.3200032082328e-008, 
5.033290747197469,5.848030335393501e-008, 
5.048824080530803,5.893555961056624e-008, 
5.064840747197469,5.832588470939879e-008, 
5.080357413864136,5.770945844803013e-008, 
5.09639074719747,5.510921760571367e-008, 
5.112240747197469,5.256058837878626e-008, 
5.127924080530803,5.250400267056193e-008, 
5.143790747197469,5.24498924610763e-008, 
5.159474080530802,5.150795526476599e-008, 
5.175340747197469,4.840907810347898e-008, 
5.191024080530803,4.974519144747465e-008, 
5.206874080530802,5.036773867912565e-008, 
5.222907413864136,5.006054573680609e-008, 
5.238424080530803,4.974637638894759e-008, 
5.254107413864135,4.507905882429673e-008, 
5.269974080530802,4.572629051841944e-008, 
5.285657413864136,4.564077518825756e-008, 
5.301674080530803,4.555976076489761e-008, 
5.317374080530803,4.050356366196491e-008, 
5.333057413864136,4.161362288782629e-008, 
5.349090747197469,4.20028766602601e-008, 
5.364774080530803,4.157198297907264e-008, 
5.380624080530803,4.114333975128445e-008, 
5.396157413864136,3.749961285154587e-008, 
5.412007413864136,3.858272225536407e-008, 
5.428024080530802,3.84167039745356e-008, 
5.443557413864136,3.824415937884703e-008, 
5.459574080530802,3.576177830481983e-008, 
5.475090747197469,3.539247886007444e-008, 
5.491124080530802,3.503015582086968e-008, 
5.506974080530802,3.350605585268205e-008, 
5.522657413864136,2.92055591793999e-008, 
5.538357413864135,2.988826198731262e-008, 
5.55404074719747,2.96900785026155e-008, 
5.570074080530802,2.949662097005804e-008, 
5.585757413864135,2.747636539037787e-008, 
5.601440747197469,2.506170758237336e-008, 
5.617474080530802,2.785224075907339e-008, 
5.632990747197469,2.678887296552669e-008, 
5.649007413864136,2.57322565321812e-008, 
5.664874080530803,2.279025549279607e-008, 
5.680724080530803,1.999027322158593e-008, 
5.696407413864136,2.188110656208135e-008, 
5.71194074719747,2.202298870516162e-008, 
5.727957413864136,2.2171397163102e-008, 
5.743990747197469,2.143768061615274e-008, 
5.759507413864136,2.152190444568118e-008, 
5.775357413864136,2.161062918201155e-008, 
5.791057413864136,1.968902777580013e-008, 
5.806907413864136,1.391359284255485e-008, 
5.822590747197469,1.435813972873644e-008, 
5.83829074719747,1.468174610242037e-008, 
5.854140747197469,1.397785772222416e-008, 
5.869824080530803,1.327171888862867e-008, 
5.88569074719747,1.076385723644378e-008, 
5.901707413864135,1.17210636097427e-008, 
5.917407413864136,1.195236057916559e-008, 
5.933257413864136,1.00784401131033e-008, 
5.948940747197469,8.202269193641743e-009, 
5.964640747197469,8.868144240146219e-009, 
5.980324080530803,9.138198491576751e-009, 
5.996340747197469,8.546828069869248e-009, 
6.012040747197469,7.951181786700919e-009, 
6.027724080530803,7.588626457959979e-009, 
6.04374074719747,8.244063378952e-009, 
6.059440747197469,8.184440013242166e-009, 
6.075124080530802,8.124591602192913e-009, 
6.090990747197469,5.175498041359161e-009, 
6.106674080530802,6.421840517532133e-009, 
6.122524080530803,5.947863017058291e-009, 
6.138224080530803,5.471860108526288e-009, 
6.154074080530803,4.17503552244491e-009, 
6.170090747197468,5.079858987838362e-009, 
6.185624080530802,6.229012670531437e-009, 
6.201474080530803,6.275358233123819e-009, 
6.217157413864135,6.319453342315231e-009, 
6.233190747197469,5.013481812382568e-009, 
6.249040747197469,5.038460008980372e-009, 
6.264557413864136,5.058937298779625e-009, 
6.280590747197469,1.863318944414694e-009, 
6.296107413864136,-9.273272673007157e-010, 
6.311974080530803,-6.43656535763174e-010, 
6.32799074719747,4.443482946721403e-010, 
6.343674080530802,5.918724571629468e-010, 
6.359374080530802,7.396216649931727e-010, 
6.375057413864136,-1.994000766821876e-009, 
6.391074080530803,1.176034543926629e-009, 
6.406774080530802,2.86097216303933e-009, 
6.422457413864136,1.407893879590608e-009, 
6.438307413864136,-4.293395045883749e-011, 
6.454340747197469,5.009759619000126e-011, 
6.469857413864135,1.361527372965111e-010, 
6.48589074719747,-1.013448360408437e-009, 
6.501574080530803,-4.170985933060992e-009, 
6.517424080530804,-5.49783945681216e-009, 
6.533124080530802,-3.734681359859811e-009, 
6.548974080530803,-2.856795200906561e-009, 
6.564657413864136,-2.785215579327808e-009, 
6.580524080530802,-2.711160459008665e-009, 
6.596374080530802,-1.215729850667432e-009, 
6.612057413864136,-2.050702452027233e-009, 
6.627924080530802,-2.883199554646644e-009, 
6.643607413864135,-4.781633226730512e-009, 
6.659474080530803,-6.214446495269622e-009, 
6.675157413864136,-3.294905112846894e-009, 
6.691007413864135,-2.039537642492171e-009, 
6.706874080530803,-1.605728255216679e-009, 
6.722557413864136,-1.174394366679882e-009, 
6.73824074719747,-2.876703500839876e-010, 
6.754107413864135,-3.242025636514457e-010, 
6.769790747197469,-3.632102759592931e-010, 
6.785807413864136,-2.413931662825303e-009, 
6.801674080530804,3.315679049832062e-010, 
6.817190747197468,1.433304977446588e-009, 
6.833224080530803,1.012790191681534e-009, 
6.849074080530803,5.89799907176091e-010, 
6.864757413864135,2.233978470339573e-009, 
6.880457413864138,4.35793837542703e-009, 
6.896140747197469,5.446377419516757e-009, 
6.91199074719747,3.918340718660139e-009, 
6.927857413864135,2.390529063144635e-009, 
6.943874080530803,5.089316955199857e-009, 
6.959557413864136,4.914847847752835e-009, 
6.975257413864137,4.740603785646926e-009, 
6.990940747197469,3.037956531890795e-009, 
7.006807413864134,1.989701965941928e-009, 
7.02249074719747,4.834065801017617e-009, 
7.038507413864135,6.260999841887992e-009, 
7.054040747197469,5.70159155787131e-009, 
7.070057413864136,5.148709588714731e-009, 
7.085574080530801,6.489966665267389e-009, 
7.101607413864135,6.377735105489348e-009, 
7.117290747197469,6.260777593571643e-009, 
7.133140747197469,5.182472819979897e-009, 
7.149007413864135,1.053975185236421e-008, 
7.16469074719747,1.036173369779329e-008, 
7.180390747197469,1.01839405885618e-008, 
7.196574080530803,9.182126953254707e-009, 
7.212090747197468,6.164631625658518e-009, 
7.227790747197469,8.660262482572111e-009, 
7.243640747197469,9.18218776421655e-009, 
7.25949074719747,9.18791284001532e-009, 
7.275190747197469,9.191612507754234e-009, 
7.290874080530804,1.001057183639191e-008, 
7.306890747197468,1.01300163634692e-008, 
7.322590747197468,1.024518502908566e-008, 
7.338274080530802,4.320226008181069e-009, 
7.354307413864136,5.137824296504889e-009, 
7.36999074719747,8.124224737579951e-009, 
7.385674080530803,9.387980253079348e-009, 
7.401540747197469,8.693033196899636e-009, 
7.417390747197468,7.99786109537881e-009, 
7.433240747197468,9.580330578093518e-009, 
7.448940747197469,8.439445931785833e-009, 
7.464624080530802,7.298336240138729e-009, 
7.480307413864136,4.092377815956446e-009, 
7.49634074719747,3.51147373828287e-009, 
7.512190747197471,6.389391674799604e-009, 
7.527707413864135,7.487558020432452e-009, 
7.543740747197468,6.277090668308102e-009, 
7.559257413864136,5.059646910644811e-009, 
7.575290747197469,5.847704450213522e-009, 
7.590974080530803,6.060890669008686e-009, 
7.606657413864136,4.984827240116975e-009, 
7.622690747197471,3.913489763364929e-009, 
7.638374080530802,4.514967010613638e-009, 
7.654224080530803,4.361745327229101e-009, 
7.669924080530802,4.206498235784708e-009, 
7.685774080530802,2.585731427266075e-009, 
7.701457413864137,2.446457349652273e-009, 
7.717324080530803,2.911851588090219e-009, 
7.733007413864135,2.340882423246935e-009, 
7.749207413864136,1.776889663944285e-009, 
7.764724080530803,-5.184958568710027e-009, 
7.780407413864136,-4.424074373750103e-009, 
7.796107413864137,-3.139471810106282e-009, 
7.812290747197469,-4.204435802754292e-009, 
7.827974080530803,-5.276151155601824e-009, 
7.843674080530802,-8.214843449887082e-009, 
7.859357413864135,-5.746141372155135e-009, 
7.875040747197469,-4.747538660882636e-009, 
7.891074080530803,-6.673371857367959e-009, 
7.906757413864137,-8.603931005992947e-009, 
7.922624080530802,-6.628897878829899e-009, 
7.938307413864136,-6.204075624732222e-009, 
7.953990747197469,-6.138450894139166e-009, 
7.969857413864135,-6.070350664807414e-009, 
7.985874080530802,-5.101683073247627e-009, 
8.001557413864136,-3.736127038778795e-009, 
8.017424080530804,-3.536938953380476e-009, 
8.033107413864137,-3.340226366722545e-009, 
8.048790747197469,-8.567043509985194e-009, 
8.064824080530801,-8.283260981921501e-009, 
8.080507413864135,-8.162253003427474e-009, 
8.096207413864136,-8.041019979594029e-009, 
8.112057413864136,-1.098073929392138e-008, 
8.127740747197469,-1.172620758962145e-008, 
8.143774080530802,-9.657242346797096e-009, 
8.159290747197469,-9.028646036580157e-009, 
8.175140747197469,-1.072561719522227e-008, 
8.190840747197468,-1.242461376192425e-008, 
8.206857413864135,-1.114502947953369e-008, 
8.222540747197469,-1.084112490408364e-008, 
8.238407413864136,-1.118864680130894e-008, 
8.254090747197468,-1.153864419727462e-008, 
8.269957413864136,-1.020655736527564e-008, 
8.285640747197469,-1.087383011328252e-008, 
