time (min),differential refractive index data: differential refractive index  (RIU),Molar Mass  for Peak 1 : Molar Mass  (g/mol)
36.50052401911113,1.887042448722774e-005, 
36.51631302060275,2.039995578659755e-005, 
36.53210202209437,2.199899299255198e-005, 
36.54789102358599,2.37457535599134e-005, 
36.56368002507762,2.559770998260489e-005, 
36.57946902656924,2.752509364091519e-005, 
36.59525802806085,2.957799653158749e-005, 
36.61104702955247,3.16943484479383e-005, 
36.6268360310441,3.393870462787726e-005, 
36.64262503253572,3.62598641238759e-005, 
36.65841403402734,3.86276097255879e-005, 
36.67420303551896,4.112420447821593e-005, 
36.68999203701058,4.371621812748869e-005, 
36.7057810385022,4.638338255948923e-005, 
36.72157003999382,4.904361106097633e-005, 
36.73735904148544,5.178790452473874e-005, 
36.75314804297706,5.4616685888411e-005, 
36.76893704446868,5.745156605788735e-005, 
36.78472604596031,6.031272500732565e-005, 
36.80051504745192,6.318228927407955e-005, 
36.81630404894354,6.599239289542073e-005, 
36.83209305043516,6.879767387757914e-005, 
36.84788205192678,7.154304791793584e-005, 
36.86367105341841,7.423757867526426e-005, 
36.87946005491003,7.684129628913094e-005, 
36.89524905640165,7.937042752517511e-005, 
36.91103805789327,8.185464676786129e-005, 
36.92682705938489,8.420944899262115e-005, 
36.94261606087651,8.641379301574603e-005, 
36.95840506236813,8.850992786998133e-005, 
36.97419406385975,9.044644829066676e-005, 
36.98998306535137,9.223608848496983e-005, 
37.00577206684299,9.382815308045925e-005, 
37.02156106833461,9.526221776742837e-005, 
37.03735006982623,9.650580220423484e-005, 
37.05313907131785,9.755213047256681e-005, 
37.06892807280947,9.843817358547828e-005, 
37.0847170743011,9.91034794562344e-005, 
37.10050607579272,9.958574418032033e-005, 
37.11629507728434,9.971338002732891e-005, 
37.13208407877595,9.976763282112223e-005, 
37.14787308026757,9.963738153871541e-005, 
37.1636620817592,9.950713025630861e-005, 
37.17945108325082,9.900682329772147e-005, 
37.19524008474244,9.832781784341686e-005, 
37.21102908623406,9.750384377055561e-005, 
37.22681808772568,9.649800741903373e-005, 
37.2426070892173,9.534351698585529e-005, 
37.25839609070892,9.404104902029964e-005, 
37.27418509220054,9.261522526647544e-005, 
37.28997409369216,9.109318433707619e-005, 
37.30576309518379,8.941583680845518e-005, 
37.3215520966754,8.763228493353887e-005, 
37.33734109816702,8.577152108205677e-005, 
37.35313009965864,8.386080263690236e-005, 
37.36891910115026,8.189344942644988e-005, 
37.38470810264189,7.980204375772946e-005, 
37.40049710413351,7.775052891647706e-005, 
37.41628610562513,7.561751170482594e-005, 
37.43207510711675,7.353009255176434e-005, 
37.44786410860836,7.136539485571062e-005, 
37.46365311009999,6.918166962390209e-005, 
37.47944211159161,6.708689722675578e-005, 
37.49523111308323,6.496432724475659e-005, 
37.51102011457485,6.283063892442962e-005, 
37.52680911606647,6.071777086346752e-005, 
37.54259811755809,5.867879195411493e-005, 
37.55838711904971,5.670796523167284e-005, 
37.57417612054133,5.470638416906885e-005, 
37.58996512203295,5.280287048695074e-005, 
37.60575412352458,5.092567085100562e-005, 
37.6215431250162,4.914391129078796e-005, 
37.63733212650782,4.739916562685853e-005, 
37.65312112799943,4.571731161850767e-005, 
37.66891012949105,4.408557885670267e-005, 
37.68469913098268,4.255199203538134e-005, 
37.7004881324743,4.107502713923794e-005, 
37.71627713396592,3.968566185751135e-005, 
37.73206613545754,3.831848544901635e-005, 
37.74785513694916,3.701125265125287e-005, 
37.76364413844078,3.576962388664384e-005, 
37.7794331399324,3.458865178829938e-005, 
37.79522214142402,3.346311531889913e-005, 
37.81101114291564,3.237733062379757e-005, 
37.82680014440727,3.136880608874537e-005, 
37.84258914589888,3.039670288218544e-005, 
37.8583781473905,2.94593118140076e-005, 
37.87416714888212,2.854197758302448e-005, 
37.88995615037374,2.767136485029793e-005, 
37.90574515186537,2.686407990808134e-005, 
37.92153415335699,2.60555651106613e-005, 
37.93732315484861,2.529031079877453e-005, 
37.95311215634023,2.454266515177279e-005, 
37.96890115783184,2.38296959124501e-005, 
37.98469015932347,2.31400724242757e-005, 
38.00047916081509,2.245172049251967e-005, 
38.01626816230671,2.179086909631333e-005, 
38.03205716379833,2.116270012115755e-005, 
38.04784616528995,2.053191067928166e-005, 
38.06363516678157,1.992485962936924e-005, 
38.07942416827319,1.930714125808541e-005, 
38.09521316976481,1.872555492835079e-005, 
38.11100217125643,1.814509124549835e-005, 
38.12679117274806,1.756866741446986e-005, 
38.14258017423968,1.70026708484524e-005, 
38.1583691757313,1.643371488290902e-005, 
38.17415817722291,1.588580737168622e-005, 
38.18994717871453,1.534891058212398e-005, 
38.20573618020616,1.480518443518884e-005, 
38.22152518169778,1.427852173159291e-005, 
38.2373141831894,1.375383141297197e-005, 
38.25310318468102,1.323771936625425e-005, 
38.26889218617264,1.273765729421941e-005, 
38.28468118766426,1.222082973551424e-005, 
38.30047018915588,1.172377220030015e-005, 
38.3162591906475,1.124411543661921e-005, 
38.33204819213912,1.076757447441411e-005, 
38.34783719363075,1.030497049980913e-005, 
38.36362619512236,9.847334791836694e-006, 
38.37941519661398,9.394342209454992e-006, 
38.3952041981056,8.962478486488341e-006, 
38.41099319959722,8.541492545806572e-006, 
38.42678220108885,8.122908065169915e-006, 
38.44257120258047,7.714551739297377e-006, 
38.45836020407209,7.331793014466009e-006, 
38.47414920556371,6.96164702909746e-006, 
38.48993820705532,6.598323687162731e-006, 
38.50572720854695,6.238838990617359e-006, 
38.52151621003857,5.900226603144812e-006, 
38.53730521153019,5.596943455271883e-006, 
38.55309421302181,5.288152459279994e-006, 
38.56888321451343,4.978800453333169e-006, 
38.58467221600505,4.691395754590648e-006, 
38.60046121749667,4.416716585863648e-006, 
38.61625021898829,4.152497934414604e-006, 
38.63203922047991,3.890845115203589e-006, 
38.64782822197154,3.650475582459618e-006, 
38.66361722346316,3.427744676048974e-006, 
38.67940622495478,3.21539230148804e-006, 
38.69519522644639,3.000933515154245e-006, 
38.71098422793801,2.798054758144375e-006, 
38.72677322942964,2.623132372233185e-006, 
38.74256223092126,2.45384546924125e-006, 
38.75835123241288,2.287258716466863e-006, 
38.7741402339045,2.127475994156541e-006, 
38.78992923539612,1.984165089453786e-006, 
38.80571823688774,1.854705460066851e-006, 
38.82150723837936,1.72722623273988e-006, 
38.83729623987098,1.597881010943834e-006, 
38.8530852413626,1.482755604876533e-006, 
38.86887424285422,1.379051702482954e-006, 
38.88466324434585,1.286029507732352e-006, 
38.90045224583746,1.193073261343183e-006, 
38.91624124732908,1.104226170399637e-006, 
38.9320302488207,1.026221816014863e-006, 
38.94781925031233,9.560550271648983e-007, 
38.96360825180395,8.883339747754767e-007, 
38.97939725329557,8.214780354562151e-007, 
38.99518625478719,7.563840138598354e-007, 
39.01097525627881,7.070717073227563e-007, 
39.02676425777043,6.613046541110368e-007, 
39.04255325926205,6.14211493011629e-007, 
39.05834226075367,5.653266670764445e-007, 
39.07413126224529,5.253583421501653e-007, 
39.08992026373691,4.94277112764734e-007, 
39.10570926522853,4.566795293661029e-007, 
39.12149826672015,4.188258297765671e-007, 
39.13728726821177,3.882210728130781e-007, 
39.15307626970339,3.689105159759981e-007, 
39.16886527119501,3.463207001870381e-007, 
39.18465427268664,3.184529280789188e-007, 
39.20044327417826,2.96153948337441e-007, 
39.21623227566987,2.807802712364713e-007, 
39.23202127716149,2.699114803801694e-007, 
39.24781027865312,2.502582343970067e-007, 
39.26359928014474,2.285835044648848e-007, 
39.27938828163636,2.175080384042073e-007, 
39.29517728312798,2.132499570159511e-007, 
39.3109662846196,2.060477385114279e-007, 
39.32675528611122,1.892776207744504e-007, 
39.34254428760284,1.758634790330814e-007, 
39.35833328909446,1.755383581876507e-007, 
39.37412229058608,1.718024849949138e-007, 
39.3899112920777,1.605233995623878e-007, 
39.40570029356933,1.499609546381096e-007, 
39.42148929506094,1.460454691745358e-007, 
39.43727829655256,1.458666991715743e-007, 
39.45306729804418,1.441394374288653e-007, 
39.4688562995358,1.370142309169977e-007, 
39.48464530102743,1.332447697573126e-007, 
39.50043430251905,1.334794854645202e-007, 
39.51622330401067,1.31891159099862e-007, 
39.53201230550229,1.30302832735197e-007, 
39.54780130699391,1.220146251667459e-007, 
